SITE,年,季節,蛙種,數量,縣市,鄉鎮,地點,環境型態,經度,緯度
47,2014,S4,黑蒙西氏小雨蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2014,S4,臺北赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2014,S4,盤古蟾蜍,125,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2014,S4,褐樹蛙,10,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2014,S4,澤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S1,小雨蛙,17,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S1,日本樹蛙,136,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S1,布氏樹蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S1,亞洲錦蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S1,拉都希氏赤蛙,146,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S1,虎皮蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S1,金線蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S1,貢德氏赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S1,莫氏樹蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S1,斯文豪氏赤蛙,2,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S1,黑眶蟾蜍,9,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S1,黑蒙西氏小雨蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S1,臺北赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S1,盤古蟾蜍,34,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S1,褐樹蛙,8,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S1,澤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S2,小雨蛙,27,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S2,日本樹蛙,130,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S2,布氏樹蛙,15,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S2,亞洲錦蛙,11,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S2,拉都希氏赤蛙,25,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S2,虎皮蛙,6,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S2,金線蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S2,貢德氏赤蛙,1,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S2,莫氏樹蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S2,斯文豪氏赤蛙,1,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S2,黑眶蟾蜍,41,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S2,黑蒙西氏小雨蛙,15,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S2,臺北赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S2,盤古蟾蜍,18,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S2,褐樹蛙,17,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S2,澤蛙,12,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S3,小雨蛙,65,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S3,日本樹蛙,32,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S3,布氏樹蛙,33,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S3,亞洲錦蛙,1,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S3,拉都希氏赤蛙,4,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S3,虎皮蛙,2,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S3,金線蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S3,貢德氏赤蛙,3,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S3,莫氏樹蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S3,斯文豪氏赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S3,黑眶蟾蜍,21,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S3,黑蒙西氏小雨蛙,35,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S3,臺北赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S3,盤古蟾蜍,5,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S3,褐樹蛙,12,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S3,澤蛙,8,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S4,小雨蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S4,日本樹蛙,13,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S4,布氏樹蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S4,亞洲錦蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S4,拉都希氏赤蛙,26,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S4,虎皮蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S4,金線蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S4,貢德氏赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S4,莫氏樹蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S4,斯文豪氏赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S4,黑眶蟾蜍,6,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S4,黑蒙西氏小雨蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S4,臺北赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S4,盤古蟾蜍,74,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S4,褐樹蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
47,2015,S4,澤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
48,2008,S2,小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,巴氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,日本樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,布氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,艾氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,拉都希氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,虎皮蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,面天樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,貢德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,梭德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,莫氏樹蛙,5,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,斯文豪氏赤蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,黑眶蟾蜍,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,黑蒙西氏小雨蛙,5,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,腹斑蛙,5,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,福建大頭蛙,2,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,臺北樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,盤古蟾蜍,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,褐樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,豎琴蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S2,澤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,巴氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,日本樹蛙,17,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,布氏樹蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,艾氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,拉都希氏赤蛙,7,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,虎皮蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,面天樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,貢德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,梭德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,莫氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,斯文豪氏赤蛙,2,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,黑眶蟾蜍,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,黑蒙西氏小雨蛙,30,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,腹斑蛙,23,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,福建大頭蛙,8,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,臺北樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,盤古蟾蜍,5,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,褐樹蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,豎琴蛙,8,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S3,澤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,巴氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,日本樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,布氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,艾氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,拉都希氏赤蛙,7,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,虎皮蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,面天樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,貢德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,梭德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,莫氏樹蛙,4,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,斯文豪氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,黑眶蟾蜍,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,黑蒙西氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,腹斑蛙,8,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,福建大頭蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,臺北樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,盤古蟾蜍,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,褐樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,豎琴蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2008,S4,澤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,巴氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,日本樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,布氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,艾氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,拉都希氏赤蛙,25,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,虎皮蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,面天樹蛙,15,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,貢德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,梭德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,莫氏樹蛙,36,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,斯文豪氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,黑眶蟾蜍,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,黑蒙西氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,腹斑蛙,7,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,福建大頭蛙,5,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,臺北樹蛙,15,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,盤古蟾蜍,10,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,褐樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,豎琴蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S1,澤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,巴氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,日本樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,布氏樹蛙,3,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,艾氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,拉都希氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,虎皮蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,面天樹蛙,10,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,貢德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,梭德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,莫氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,斯文豪氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,黑眶蟾蜍,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,黑蒙西氏小雨蛙,15,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,腹斑蛙,15,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,福建大頭蛙,3,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,臺北樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,盤古蟾蜍,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,褐樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,豎琴蛙,15,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2009,S3,澤蛙,5,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,巴氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,日本樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,布氏樹蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,艾氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,拉都希氏赤蛙,46,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,虎皮蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,面天樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,貢德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,梭德氏赤蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,莫氏樹蛙,50,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,斯文豪氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,黑眶蟾蜍,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,黑蒙西氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,腹斑蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,福建大頭蛙,2,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,臺北樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,盤古蟾蜍,6,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,褐樹蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,豎琴蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S1,澤蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,巴氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,日本樹蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,布氏樹蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,艾氏樹蛙,50,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,拉都希氏赤蛙,13,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,虎皮蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,面天樹蛙,5,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,貢德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,梭德氏赤蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,莫氏樹蛙,5,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,斯文豪氏赤蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,黑眶蟾蜍,2,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,黑蒙西氏小雨蛙,18,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,腹斑蛙,24,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,福建大頭蛙,11,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,臺北樹蛙,19,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,盤古蟾蜍,41,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,褐樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,豎琴蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S2,澤蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,巴氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,日本樹蛙,50,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,布氏樹蛙,6,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,艾氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,拉都希氏赤蛙,19,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,虎皮蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,面天樹蛙,43,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,貢德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,梭德氏赤蛙,7,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,莫氏樹蛙,4,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,斯文豪氏赤蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,黑眶蟾蜍,3,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,黑蒙西氏小雨蛙,66,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,腹斑蛙,65,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,福建大頭蛙,9,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,臺北樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,盤古蟾蜍,17,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,褐樹蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,豎琴蛙,5,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S3,澤蛙,11,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S4,小雨蛙,15,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S4,巴氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S4,日本樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S4,布氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S4,艾氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S4,拉都希氏赤蛙,3,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S4,虎皮蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
48,2010,S4,面天樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566345,23.9185791841
